Hub State Indicator,Rowid Object,Prop Nm,Prop Area,Rjct Rsn Txt,Reject Record Status,MDM_PROP_ID,Src Geo Loc Typ,Geo Lat,Geo Long,Prim Ind,Conf Wght,Addr Line1,City Nm,County Id,State Prov Id,Postal Code,Country Id,Country Iso2,Country Iso3,Country Iso3 Id,Addr Status,Adr Mail Scr
1,4520289,Times New World Center,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Times New World Center, Source Complete Address: 2193 Guangyuan Dong Road; Guangzhou; China",Ready For Review,T4520289,,,,,,Guanyuan,Guangzhou,,Guangdong,510080,China,CN,CHN,156,INVALID,3
1,4520290,Ibm Tower,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Ibm Tower, Source Complete Address: 24 Worker`s Stadium Road; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520290,,,,,,24 Worker`S Stadium Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520291,Gaohong Building,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520291,,,,,,1 Huayuan Road,Beijing,,Beijing,100089,China,CN,CHN,156,INVALID,2
1,4520292,Damei Central Plaza Tower 1,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Damei Central Plaza Tower 1, Source Complete Address: Yaojiayuan A 118; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 达美中心广场1座, Source Complete Address: 姚家园甲118号; 北京; 中国",Ready For Review,T4520292,,,,,,Yaojiayuan a 118,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520293,Financial Center,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Financial Center, Source Complete Address: 0 Haidian South Road; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520293,,,,,,0 Haidian South Road,Beijing,,Beijing,100089,China,CN,CHN,156,INVALID,2
1,4520294,Shanghai Film Plaza Block 3,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Shanghai Film Plaza Block 3, Source Complete Address: Caoxi North Road; Shanghai; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 上海电影广场BLOCK3, Source Complete Address: 漕溪北路; 上海; 中国",Ready For Review,T4520294,,,,,,Caoxi North Road,Shanghai,,Shanghai,200030,China,CN,CHN,156,INVALID,3
1,4520295,Triumph Plaza,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520295,,,,,,143A XizhimenwAi Avenue,Beijing,,Beijing,100032,China,CN,CHN,156,INVALID,2
1,4520296,Hundred Island Park,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Hundred Island Park, Source Complete Address: Xizhimen North Ave; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 华远企业号, Source Complete Address: 西直门北大街; 北京; 中国",Ready For Review,T4520296,,,,,,Xizhimen North Avenue,Beijing,,Beijing,100089,China,CN,CHN,156,INVALID,2
1,4520297,oriental Literary Creation Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: oriental Literary Creation Building, Source Complete Address: Zuo An East Road; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 东方文创大厦, Source Complete Address: 左安东路; 北京; 中国",Ready For Review,T4520297,,,,,,Zuo an East Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520298,Creative Space Tower a,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Creative Space Tower a, Source Complete Address: Dengzhuang South Road; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 智创空间A座, Source Complete Address: 邓庄南路; 北京; 中国",Ready For Review,T4520298,,,,,,Dengzhuang South Road,Beijing,,Beijing,100089,China,CN,CHN,156,INVALID,2
1,4520299,Hongqiao Innovation Center,,"Addr_Line_1 Not In Standard Format -- Source Property Name: 虹桥创新商务广场, Source Complete Address: 临虹路365弄7座; 上海; 中国",Ready For Review,T4520299,,,,,,B7 Lane 365 Linhong Road,Shanghai,,Shanghai,200050,China,CN,CHN,156,INVALID,2
1,4520300,Guan Hai Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Guan Hai Building, Source Complete Address: Madian Road; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 冠海大厦, Source Complete Address: 马甸路; 北京; 中国",Ready For Review,T4520300,,,,,,Madian Road,Beijing,,Beijing,100089,China,CN,CHN,156,INVALID,2
1,4520301,Wangjing Soho Tower 2,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Wangjing Soho Tower 2, Source Complete Address: Futong East Avenue 1; Beijing; China",Ready For Review,T4520301,,,,,,Futong East Avenue 1,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520302,Ying Tai Center Tower 2,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Ying Tai Center Tower 2, Source Complete Address: Financial Avenue 8; Beijing; China",Ready For Review,T4520302,,,,,,Financial Avenue 8,Beijing,,Beijing,100032,China,CN,CHN,156,INVALID,2
1,4520303,Museum Place,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Museum Place, Source Complete Address: Shimen Yi Road; Shanghai; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 博华广场, Source Complete Address: 石门一路; 上海; 中国",Ready For Review,T4520303,,,,,,Shimen Yi Road,Shanghai,,Shanghai,200040,China,CN,CHN,156,INVALID,2
1,4520304,Jin Yuan Lide Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Jin Yuan Lide Building, Source Complete Address: 2 Alternatively Development Zone Jingyuan North Avenue; Beijing; China",Ready For Review,T4520304,,,,,,Development Zone Jingyuan North Avenue,Beijing,,Beijing,102600,China,CN,CHN,156,INVALID,2
1,4520305,Henderson Centre Tower 1,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Henderson Centre Tower 1, Source Complete Address: 18-18 Jianguomennei; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520305,,,,,,18-18 Jianguomennei,Beijing,,Beijing,100010,China,CN,CHN,156,INVALID,2
1,4520306,Huapeng Mansion,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520306,,,,,,19 East 3rd Ring Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520307,Huapu Garden,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Huapu Garden, Source Complete Address: 9-9 Dongzhimen Nandajie; Beijing; China",Ready For Review,T4520307,,,,,,9-9 Dongzhimen Nandajie,Beijing,,Beijing,100010,China,CN,CHN,156,INVALID,2
1,4520308,Cofco Plaza Tower C,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Cofco Plaza Tower C, Source Complete Address: Jianguomennei Avenue No 8; Beijing; China",Ready For Review,T4520308,,,,,,Jianguomennei Avenue No 8,Beijing,,Beijing,100010,China,CN,CHN,156,INVALID,2
1,4520309,Guomen Building,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520309,,,,,,1 Zuojiazhuang West Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520310,Handu International Biz Center,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Handu International Biz Center, Source Complete Address: no. 39, guangqulu,; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520310,,,,,,39 Guangqulu,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520311,Jialong International Building Tower a,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Jialong International Building Tower a, Source Complete Address: Chaoyang Park Road 19; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 佳隆国际大厦A座, Source Complete Address: 朝阳公园路19号; 北京; 中国",Ready For Review,T4520311,,,,,,Chaoyang Park,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520312,Guangzhou Unknown,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Guangzhou Unknown, Source Complete Address: TBC; Guangzhou; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 广州待定, Source Complete Address: 待定; 广州; 中国",Ready For Review,T4520312,,,,,,Tbc,Guangzhou,,Guangdong,510000,China,CN,CHN,156,INVALID,2
1,4520313,Liang You Tower,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 良友大厦, Source Complete Address: 上海; 中国",Ready For Review,T4520313,,,,,,618 Shangcheng Road,Shanghai,,Shanghai,200120,China,CN,CHN,156,INVALID,3
1,4520314,Galaxy World,,"Address_Line1 contains ""and"";Addr_Line_1 Not In Standard Format -- Source Property Name: Galaxy World, Source Complete Address: longgang Qu,intersection of South Wuhe Ave and Yabao Rd; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 星河WORLD, Source Complete Address: 龙岗五和大道南与雅宝路交汇处; 深圳; 中国",Ready For Review,T4520314,,,,,,Longgang Qu Intersection of South Wuhe Avenue And Yabao Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4520315,Tong Tai Plaza Tower a,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 通泰大厦A座, Source Complete Address: 北京; 中国",Ready For Review,T4520315,,,,,,33 Financial Street,Beijing,,Beijing,100032,China,CN,CHN,156,INVALID,2
1,4520316,Shun Tak Tower,,"Addr_Line_1 Not In Standard Format -- Source Property Name: 信德京汇中心, Source Complete Address: 香河园路1号; 北京; 中国",Ready For Review,T4520316,,,,,,1 Xiangheyuan Road,Beijing,,Beijing,100010,China,CN,CHN,156,INVALID,2
1,4520317,Anzhen Plaza,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Anzhen Plaza, Source Complete Address: 0 Andingmenwai Avenue; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 安贞大厦, Source Complete Address: 北京; 中国",Ready For Review,T4520317,,,,,,0 Andingmenwai Avenue,Beijing,,Beijing,100010,China,CN,CHN,156,INVALID,2
1,4520318,Jiachuang Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Jiachuang Building, Source Complete Address: Xueqing Road 10 Building 1; Beijing; China",Ready For Review,T4520318,,,,,,Building 1,Beijing,,Beijing,100089,China,CN,CHN,156,INVALID,2
1,4520319,Hailun Financial Street,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 海伦金融街, Source Complete Address: 上海; 中国",Ready For Review,T4520319,,,,,,440 Hailun Road,Shanghai,,Shanghai,200086,China,CN,CHN,156,INVALID,3
1,4520320,Alsa Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Alsa Building, Source Complete Address: 0 Dawang Road; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520320,,,,,,0 Dawang Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520321,Forwork,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Forwork, Source Complete Address: Yang Shu Pu Road; Shanghai; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 复客中国滨江众创基地, Source Complete Address: 杨树浦路; 上海; 中国",Ready For Review,T4520321,,,,,,Yang Shu Pu Road,Shanghai,,Shanghai,200082,China,CN,CHN,156,INVALID,2
1,4520322,King Wing Tower,,"Addr_Line_1 Not In Standard Format -- Source Property Name: King Wing Tower, Source Complete Address: 17 Dongsanhuan Nanlu; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520322,,,,,,17 Dongsanhuan Nanlu,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520323,Lujiazui Software Park Block 8,,"Addr_Line_1 Not In Standard Format -- Source Property Name: 陆家嘴软件园8号楼, Source Complete Address: 俄山路; 上海; 中国",Ready For Review,T4520323,,,,,,91 Eshan Road,Shanghai,,Shanghai,200127,China,CN,CHN,156,INVALID,3
1,4520324,Liantai Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Liantai Building, Source Complete Address: Shennan Road, Zhuzilin Area; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 联泰大厦, Source Complete Address: 深南路竹子林; 深圳; 中国",Ready For Review,T4520324,,,,,,Zhuzilin Area,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4520325,Phoenix International Media Center,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Phoenix International Media Center, Source Complete Address: Chaoyang Park South Road 1; Beijing; China",Ready For Review,T4520325,,,,,,Chaoyang Park,Beijing,,Beijing,100020,China,CN,CHN,156,VALID,4
1,4520326,Hivac Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Hivac Building, Source Complete Address: Baishi Road; Shenzhen; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 豪威科技大厦, Source Complete Address: 深圳; 中国",Ready For Review,T4520326,,,,,,Baishi Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4520327,Poly International Plaza,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Poly International Plaza, Source Complete Address: 19 Wangjing East District 7 Park Building Tower 1; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 保利国际广场, Source Complete Address: 望京东园7区19号楼塔1; 北京; 中国",Ready For Review,T4520327,,,,,,Park Building Tower 7,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520328,Guo Tou Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Guo Tou Building, Source Complete Address: Fuchengmenwai Avenue; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520328,,,,,,Fuchengmenwai Avenue,Beijing,,Beijing,100032,China,CN,CHN,156,INVALID,2
1,4520329,Metro World Centre Tower East,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Metro World Centre Tower East, Source Complete Address: Chaoyangmennei Avenue 2; Beijing; China",Ready For Review,T4520329,,,,,,Chaoyangmennei Avenue 2,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520330,Liyuan Center,,"Addr_Line_1 Not In Standard Format -- Source Property Name: 丽园中心, Source Complete Address: 芳园西路５号; 北京; 中国",Ready For Review,T4520330,,,,,,5 Fang Yuan Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520331,Kairui Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Kairui Building, Source Complete Address: Naxian road Rongke road; Shanghai; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 凯瑞大厦, Source Complete Address: 纳贤路荣科路; 上海; 中国",Ready For Review,T4520331,,,,,,Naxian Road Rongke Road,Shanghai,,Shanghai,200120,China,CN,CHN,156,INVALID,2
1,4520332,Kingkey Timemark,,"Address_Line1 contains ""and"";Addr_Line_1 Not In Standard Format -- Source Property Name: Kingkey Timemark, Source Complete Address: intersection of Binghe Rd and Dongyong Rd; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 京基滨河时代广场, Source Complete Address: 福田区滨河大道与东涌路交汇处; 深圳; 中国",Ready For Review,T4520332,,,,,,Intersection of Binghe Road And Dongyong Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4520333,Tianyu Garden I,,"Addr_Line_1 Not In Standard Format -- Source Property Name: 天誉花园1期, Source Complete Address: 林和中路150-152号; 广州; 中国",Ready For Review,T4520333,,,,,,150-152 Linhe Middle Road,Guangzhou,,Guangdong,510610,China,CN,CHN,156,INVALID,3
1,4520334,Xiangxi Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Xiangxi Building, Source Complete Address: Taipingqiao; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 湘西大厦, Source Complete Address: 太平桥大街; 北京; 中国",Ready For Review,T4520334,,,,,,Taipingqiao,Beijing,,Beijing,100032,China,CN,CHN,156,INVALID,2
1,4520335,Hua Lin Tower,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Hua Lin Tower, Source Complete Address: 0 Old Airport Road; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520335,,,,,,0 Old Airport Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520336,Inland Port Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Inland Port Building, Source Complete Address: 0A1 East 4st Ring Road; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520336,,,,,,0a1 East 4st Ring Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520337,Qingdong Building,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520337,,,,,,1-1 Che Dao Gou Street,Beijing,,Beijing,100089,China,CN,CHN,156,INVALID,2
1,4520338,China Travel Service Tower,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520338,,,,,,2 3rd Ring Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520339,Shougang International Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Shougang International Building, Source Complete Address: Xizhimen North Ave; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 首钢国际大厦, Source Complete Address: 西直门北大街; 北京; 中国",Ready For Review,T4520339,,,,,,Xizhimen North Avenue,Beijing,,Beijing,100089,China,CN,CHN,156,INVALID,2
1,4520340,Hengyue Centre,,"Address_Line1 contains ""and"";Addr_Line_1 Not In Standard Format -- Source Property Name: Hengyue Centre, Source Complete Address: intersection of  Dengliang Rd and Nanhai Ave; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 恒裕中心, Source Complete Address: 登良路与南海大道交汇处; 深圳; 中国",Ready For Review,T4520340,,,,,,Intersection of Dengliang Road And Nanhai Avenue,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4520341,Nh East Cool,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Nh East Cool, Source Complete Address: Xinghua Road; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 南海意库, Source Complete Address: 兴华路; 深圳; 中国",Ready For Review,T4520341,,,,,,Xinghua Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4520342,Jiangyu Plaza,,"Addr_Line_1 Not In Standard Format -- Source Property Name: 江裕大厦, Source Complete Address: 广中西路99 lane 777; 上海; 中国",Ready For Review,T4520342,,,,,,99 Lane 777 Guangzhong West Road,Shanghai,,Shanghai,200040,China,CN,CHN,156,INVALID,2
1,4520343,Tong Tai Plaza Tower B,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520343,,,,,,33 Financial Street,Beijing,,Beijing,100032,China,CN,CHN,156,INVALID,2
1,4520344,Logan Century Center,,"Addr_Line_1 Not In Standard Format -- Source Property Name: 龙光世纪大厦, Source Complete Address: 兴华一路; 深圳; 中国",Ready For Review,T4520344,,,,,,1 Xinghua Road,Shenzhen,,Guangdong,518101,China,CN,CHN,156,INVALID,2
1,4520345,World Tower,,"Addr_Line_1 Not In Standard Format -- Source Property Name: World Tower, Source Complete Address: 0 Ande Road; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520345,,,,,,0 Ande Road,Beijing,,Beijing,100010,China,CN,CHN,156,INVALID,2
1,4520346,Yuexiu City Plaza South Tower,,"Addr_Line_1 Not In Standard Format -- Source Property Name: 越秀城市广场南塔, Source Complete Address: 东风中路437-439号; 广州; 中国",Ready For Review,T4520346,,,,,,437-439 Dongfeng Middle Road,Guangzhou,,Guangdong,510045,China,CN,CHN,156,INVALID,3
1,4520347,News Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: News Building, Source Complete Address: Jianguomen Inside Ave; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 新闻大厦, Source Complete Address: 建国门内大街; 北京; 中国",Ready For Review,T4520347,,,,,,Jianguomen Inside Avenue,Beijing,,Beijing,100010,China,CN,CHN,156,INVALID,2
1,4520348,Cct Center,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Cct Center, Source Complete Address: Laiguangying East Road; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 诚盈中心, Source Complete Address: 来广营西路; 北京; 中国",Ready For Review,T4520348,,,,,,Laiguangying East Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520349,Rongchao City Tower,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Rongchao City Tower, Source Complete Address: No. 30, Fuhua Road, Futian District; Shenzhen; China",Ready For Review,T4520349,,,,,,Futian District,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4520350,Kexing Science Park Tower 1,,"Address_Line1 contains ""and"";Addr_Line_1 Not In Standard Format -- Source Property Name: Kexing Science Park Tower 1, Source Complete Address: Intersection of Keyuan North Road and Gaoxinzhong 1 Road; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 科兴科学园一栋, Source Complete Address: 科苑北路与高新中一路交汇处; 深圳; 中国",Ready For Review,T4520350,,,,,,Intersection of Keyuan North Road And Gaoxinzhong 1 Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4520351,Building 17th,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Building 17th, Source Complete Address: Xinmatou Street; Shanghai; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 上海; 中国",Ready For Review,T4520351,,,,,,Xinmatou Street,Shanghai,,Shanghai,200010,China,CN,CHN,156,INVALID,3
1,4520352,798 Factory,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520352,,,,,,2 Jiuxianqiao Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520353,Meinian Plaza,,"Address_Line1 contains ""and"";Addr_Line_1 Not In Standard Format -- Source Property Name: Meinian Plaza, Source Complete Address: Intesectionof Dong Bin Road and Nanhai Road; Shenzhen; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 美年广场, Source Complete Address: 东滨路与南海大道的交叉口; 深圳; 中国",Ready For Review,T4520353,,,,,,Intesectionof Dong Bin Road And Nanhai Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4520354,Huayu Mansion,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520354,,,,,,3A LongtAn RoAd,Beijing,,Beijing,100061,China,CN,CHN,156,INVALID,3
1,4520355,Aerospace Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Aerospace Building, Source Complete Address: Financial Avenue; Beijing; China|Addr_Line_1 Not In Standard Format -- Source Property Name: 航宇大厦, Source Complete Address: 金融大街; 北京; 中国",Ready For Review,T4520355,,,,,,Financial Avenue,Beijing,,Beijing,100032,China,CN,CHN,156,INVALID,2
1,4520356,Yang Ming International Apartment,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520356,,,,,,10 Xiaoying Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520357,Cadre Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Cadre Building, Source Complete Address: 168 Tongsha Road Xili Town; Shenzhen; China",Ready For Review,T4520357,,,,,,Xili Town,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4520358,Gie Tower,,"Addr_Line_1 Not In Standard Format -- Source Property Name: 广州国际电子大厦, Source Complete Address: 环市东路403号; 广州; 中国",Ready For Review,T4520358,,,,,,403 Huanshi East Road,Guangzhou,,Guangdong,510095,China,CN,CHN,156,INVALID,3
1,4520359,Quanfa Fang Yuan,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Quanfa Fang Yuan, Source Complete Address: 108 QuanFa Fang Yuan,Xiang Jiang Bei Lu 2; Beijing; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520359,,,,,,2 108 Quanfa Fang Yuan Xiang Jiang bei Road,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
1,4520360,Bimbo Building,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520360,,,,,,1-1 Wangdusan Street,Beijing,,Beijing,101149,China,CN,CHN,156,INVALID,2
1,4520361,Ping'an Development Plaza,,"Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: , Source Complete Address: 北京; 中国",Ready For Review,T4520361,,,,,,68 Dong Si Tenth Alley,Beijing,,Beijing,100007,China,CN,CHN,156,INVALID,3
1,4520362,Pingan Insurance Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: 平安保险大厦, Source Complete Address: 体育东路150-160号; 广州; 中国",Ready For Review,T4520362,,,,,,150-160 Tiyu East Road,Guangzhou,,Guangdong,510620,China,CN,CHN,156,INVALID,3
1,4520363,Mango Tower,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Mango Tower, Source Complete Address: Xuefu Road; Shenzhen; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 芒果网大厦, Source Complete Address: 深圳; 中国",Ready For Review,T4520363,,,,,,Xuefu Road,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4520364,Yangtze Business Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Yangtze Business Building, Source Complete Address: 2111 West Yan'an Road; Shanghai; China|Address_Line1 is null;Addr_Line_1 Not In Standard Format -- Source Property Name: 扬子商务大厦, Source Complete Address: 上海; 中国",Ready For Review,T4520364,,,,,,2111 West Yan'an Road,Shanghai,,Shanghai,200050,China,CN,CHN,156,INVALID,2
1,4520365,Vantone New World Plaza Tower B,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Vantone New World Plaza Tower B, Source Complete Address: Fuchengmenwai Avenue 2; Beijing; China",Ready For Review,T4520365,,,,,,Fuchengmenwai Avenue 2,Beijing,,Beijing,100032,China,CN,CHN,156,INVALID,2
1,4520366,China Economic Trade Building,,"Addr_Line_1 Not In Standard Format -- Source Property Name: China Economic Trade Building, Source Complete Address: 18 Zizhu Qidao; Shenzhen; China",Ready For Review,T4520366,,,,,,18 Zizhu Qidao,Shenzhen,,Guangdong,518000,China,CN,CHN,156,INVALID,2
1,4520367,Metro World Centre Tower B,,"Addr_Line_1 Not In Standard Format -- Source Property Name: Metro World Centre Tower B, Source Complete Address: Chaoyangmennei Avenue 2; Beijing; China",Ready For Review,T4520367,,,,,,Chaoyangmennei Avenue 2,Beijing,,Beijing,100020,China,CN,CHN,156,INVALID,2
